,logic_gate,max,unique,sum,sum-max,Deep,Fanouts
2024,g0625,45,[45 11  7  4],67,22,-11,1
2036,g1569,42,[42 23  7],72,30,-11,1
2045,g1567,40,[40 14  8  7],69,29,-11,1
2048,g0912,40,[40  8  5],61,21,-11,1
2055,g0762,39,[39 15  9  3],66,27,-11,1
2077,g0207,35,[35 15  9  3],62,27,-11,1
2079,g0501,35,[35  7  5],52,17,-11,1
2091,g1075,33,[33  5  4],47,14,-11,1
2092,g0135,32,[32  4],68,36,-11,1
278,g1220,400,[400 108],908,508,-12,4
1345,g1229,220,[220 100  69  62  16],467,247,-12,4
1359,g0905,214,[214 106  72  48  14],454,240,-12,4
1377,g0755,209,[209 100  67  54  13],443,234,-12,4
1388,g0383,206,[206  87  46  16],442,236,-12,4
1397,g0618,204,[204  83  58  47  15],407,203,-12,4
1401,g0494,202,[202  97  58  51  17],425,223,-12,4
1412,g1068,198,[198  86  58  45   9],396,198,-12,4
1415,g0285,197,[197  80  70  60  16],423,226,-12,4
1424,g1560,194,[194  90  57  50  14],405,211,-12,4
1469,g0200,180,[180  81  77  44  11],393,213,-12,4
1518,g0128,166,[166  13  10],355,189,-12,4
1673,g1227,128,[128  62  36   8   5],239,111,-12,4
1696,g0616,118,[118  58  23   9   8],216,98,-12,4
1711,g0753,115,[115  54  30  11   8],218,103,-12,4
1714,g0492,114,[114  51  33  15   6],219,105,-12,4
1741,g0381,107,[107  46  22  12   9],196,89,-12,4
1746,g0283,105,[105  60  32   7   4],208,103,-12,4
1747,g0903,105,[105  48  24   8   6],191,86,-12,4
1755,g1066,101,[101  45  29   8   7],190,89,-12,4
1760,g1558,98,[98 57 34  7  2],198,100,-12,4
1798,g0198,81,[81 44 18 11  2],156,75,-12,4
1880,g0127,64,[64 48  6],118,54,-12,4
438,g1219,400,[400 248 159  45  44],896,496,-12,3
926,g0122,400,[400  18],418,18,-12,3
1117,g1222,253,[253  29],282,29,-12,3
1160,g1390,247,[247  45  25],317,70,-12,3
1625,g1237,139,[139],139,0,-12,3
1649,g0626,134,[134],134,0,-12,3
1654,g0293,133,[133],133,0,-12,3
1670,g1568,129,[129],129,0,-12,3
1687,g0502,122,[122],122,0,-12,3
1698,g0913,118,[118],118,0,-12,3
1701,g1076,117,[117],117,0,-12,3
1706,g0763,116,[116],116,0,-12,3
1718,g0208,113,[113],113,0,-12,3
1728,g0391,111,[111],111,0,-12,3
1731,g0136,109,[109  20],129,20,-12,3
82,g1944,400,[400 325 245  69  11],1050,650,-12,2
91,g1900,400,[400 296 202  71  23],992,592,-12,2
103,g0184,400,[400 290 202  47  41],980,580,-12,2
136,g0264,400,[400 276 182  57  37],952,552,-12,2
158,g0473,400,[400 268 173  53  42],936,536,-12,2
167,g1539,400,[400 265 159  54  52],930,530,-12,2
170,g1793,400,[400 264 166  58  40],928,528,-12,2
178,g1849,400,[400 262 169  60  33],924,524,-12,2
191,g1662,400,[400 260 159  58  43],920,520,-12,2
194,g0597,400,[400 259 158  52  49],918,518,-12,2
327,g1983,400,[400 104],904,504,-12,2
374,g0362,400,[400 250 146  59  45],900,500,-12,2
406,g0734,400,[400 249 162  49  38],898,498,-12,2
409,g0884,400,[400 249 160  46  43],898,498,-12,2
509,g1047,400,[400 244 153  47  44],888,488,-12,2
518,g1730,400,[400 244 158  44  42],888,488,-12,2
567,g1381,400,[400 238 145  50  43],876,476,-12,2
690,g1986,400,[400 288],688,288,-12,2
709,g0189,400,[400 239],639,239,-12,2
711,g1947,400,[400 238],638,238,-12,2
732,g0274,400,[400 215],615,215,-12,2
770,g1903,400,[400 185],585,185,-12,2
778,g0372,400,[400 179],579,179,-12,2
786,g1852,400,[400 174],574,174,-12,2
793,g1733,400,[400 169],569,169,-12,2
818,g1665,400,[400 160],560,160,-12,2
821,g0744,400,[400 159],559,159,-12,2
823,g1057,400,[400 159],559,159,-12,2
828,g0607,400,[400 158],558,158,-12,2
854,g1391,400,[400 152],552,152,-12,2
866,g0483,400,[400 149],549,149,-12,2
869,g0894,400,[400 149],549,149,-12,2
886,g1796,400,[400 144],544,144,-12,2
888,g1549,400,[400 143],543,143,-12,2
1844,g1399,71,[71 26  1],169,98,-12,2
1866,g1065,66,[66 20  3],155,89,-12,2
1967,g1064,50,[50 20  5],75,25,-12,2
2020,g1398,45,[45 26  3],74,29,-12,2
1489,g1401,174,[174 103  20],297,123,-12,1
1870,g1396,66,[66 26 17 12],121,55,-12,1
27,g0120,400,[400 197  85  23],1105,705,-13,8
208,g0361,400,[400 116],916,516,-13,4
220,g1046,400,[400 114],914,514,-13,4
270,g0596,400,[400 109],909,509,-13,4
286,g0883,400,[400 107],907,507,-13,4
293,g0263,400,[400 106],906,506,-13,4
331,g0472,400,[400 103],903,503,-13,4
378,g0733,400,[400 100],900,500,-13,4
1127,g0893,251,[251  51  26],328,77,-13,4
1180,g0482,245,[245  52  14],311,66,-13,4
1219,g1217,242,[242  41  19],302,60,-13,4
1236,g1056,241,[241  54  21],316,75,-13,4
1245,g0606,240,[240  56  23],319,79,-13,4
1253,g0743,239,[239  41  24],304,65,-13,4
1347,g1389,219,[219 110  68  63  18],478,259,-13,4
1364,g0371,213,[213  46  20],279,66,-13,4
1381,g1055,208,[208  95  60  55  17],435,227,-13,4
1464,g0273,181,[181  44  17],242,61,-13,4
1553,g0188,158,[158  41   2],201,43,-13,4
1710,g1387,115,[115  63  28   8   7],221,106,-13,4
1716,g1053,113,[113  60  32   9   4],218,105,-13,4
308,g1380,400,[400 105],905,505,-13,3
365,g0183,400,[400 101],901,501,-13,3
494,g1045,400,[400 245 155  45],890,490,-13,3
550,g0882,400,[400 241 154  47  40],882,482,-13,3
565,g0732,400,[400 238 143  49  46],876,476,-13,3
580,g0595,400,[400 236 153  46  37],872,472,-13,3
620,g0360,400,[400 217 153  42  22],834,434,-13,3
623,g0471,400,[400 215 148  41  26],830,430,-13,3
652,g0262,400,[400 188 139  27  22],776,376,-13,3
675,g0182,400,[400 159 141  10   8],718,318,-13,3
945,g0121,382,[382  95  72  69],618,236,-13,3
989,g0185,290,[290   5],295,5,-13,3
997,g0265,286,[286  37],323,37,-13,3
1048,g1048,264,[264  31],295,31,-13,3
1053,g0363,263,[263  33],296,33,-13,3
1083,g0598,258,[258  24],282,24,-13,3
1114,g0735,254,[254  19],273,19,-13,3
1154,g0474,248,[248  29],277,29,-13,3
1195,g0885,244,[244  26],270,26,-13,3
1601,g1063,146,[146],146,0,-13,3
1612,g1397,143,[143],143,0,-13,3
204,g1943,400,[400 118],918,518,-13,2
221,g1379,400,[400 257 163  52  42],914,514,-13,2
247,g1728,400,[400 256 158  58  40],912,512,-13,2
248,g1729,400,[400 112],912,512,-13,2
311,g1848,400,[400 105],905,505,-13,2
326,g1899,400,[400 104],904,504,-13,2
389,g1792,400,[400 100],900,500,-13,2
429,g1661,400,[400  97],897,497,-13,2
481,g1538,400,[400  92],892,492,-13,2
556,g1537,400,[400 240 138  51],880,480,-13,2
566,g1208,400,[400 238 145  51  42],876,476,-13,2
602,g1660,400,[400 231 135  48],862,462,-13,2
611,g1791,400,[400 226 138  50  38],852,452,-13,2
626,g1847,400,[400 215 131  44  40],830,430,-13,2
667,g1898,400,[400 162  98  35  29],724,324,-13,2
726,g1942,400,[400 112  70  26  16],624,224,-13,2
845,g1218,400,[400 155],555,155,-13,2
1146,g1548,249,[249  37  18],304,55,-13,2
1210,g1382,243,[243  27],270,27,-13,2
1766,g1226,93,[93 28  1],215,122,-13,2
1787,g0491,83,[83 30  1],197,114,-13,2
1819,g0752,77,[77 21  1],176,99,-13,2
1839,g0615,73,[73 26  1],173,100,-13,2
1843,g0902,71,[71 29  3],174,103,-13,2
1854,g0380,69,[69 21  1],160,91,-13,2
1881,g0490,64,[64 30 11],105,41,-13,2
1905,g0282,59,[59 17  1],136,77,-13,2
1915,g0197,57,[57 14],128,71,-13,2
1927,g0379,56,[56 21  7],84,28,-13,2
1944,g0614,53,[53 26 12],91,38,-13,2
1947,g0901,53,[53 29  4],86,33,-13,2
1948,g1225,53,[53 28  4],85,32,-13,2
1970,g0281,50,[50 17  3],70,20,-13,2
1990,g0751,48,[48 21  6],75,27,-13,2
2053,g0196,40,[40 14  2],56,16,-13,2
971,g1984,325,[325   4],329,4,-13,1
978,g1945,296,[296  10],306,10,-13,1
1045,g1663,265,[265  27],292,27,-13,1
1049,g1850,264,[264  17],281,17,-13,1
1058,g1901,262,[262  18],280,18,-13,1
1073,g1731,260,[260  22],282,22,-13,1
1091,g1795,256,[256  36],292,36,-13,1
1200,g1794,244,[244  23],267,23,-13,1
1248,g1664,240,[240  28],268,28,-13,1
1264,g1540,238,[238  20],258,20,-13,1
1315,g1732,231,[231  30],261,30,-13,1
1331,g1851,226,[226  26],252,26,-13,1
1357,g1902,215,[215  19],234,19,-13,1
1500,g1228,171,[171 100  15],286,115,-13,1
1505,g0904,169,[169 106  22],297,128,-13,1
1525,g0754,164,[164 100  21],285,121,-13,1
1531,g0382,162,[162  87  16],265,103,-13,1
1532,g1946,162,[162  18],180,18,-13,1
1540,g1067,160,[160  86  15],261,101,-13,1
1544,g0617,159,[159  83  17],259,100,-13,1
1558,g1559,156,[156  90  13],259,103,-13,1
1565,g0284,155,[155  80  13],248,93,-13,1
1576,g0493,152,[152  97  12],261,109,-13,1
1583,g0199,151,[151  81   2],234,83,-13,1
1724,g1985,112,[112  15],127,15,-13,1
1875,g0612,65,[65 27 15  7],114,49,-13,1
1908,g1223,59,[59 20 17  8],104,45,-13,1
1918,g0377,57,[57 14 10  9],90,33,-13,1
1946,g0749,53,[53 16 14  5],88,35,-13,1
1964,g0899,50,[50 20 11  8],89,39,-13,1
1986,g0488,48,[48 13 11  9],81,33,-13,1
1999,g0279,47,[47 24 21  4],96,49,-13,1
2018,g0194,45,[45  2],92,47,-13,1
2033,g1062,43,[43 12 11  4],70,27,-13,1
2046,g1554,40,[40 16 10  1],67,27,-13,1
2081,g1557,34,[34 18  1],87,53,-13,1
2097,g1556,31,[31 18  2],51,20,-13,1
242,g1207,400,[400 112],912,512,-14,4
1233,g1216,241,[241 109  78  69  22],519,278,-14,4
1255,g1043,239,[239  41  20],300,61,-14,4
1309,g0742,232,[232  90  72  65  19],478,246,-14,4
1329,g0481,226,[226 103  72  60  18],479,253,-14,4
1368,g0605,211,[211  83  66  50  16],426,215,-14,4
1386,g0892,207,[207 101  70  58  15],451,244,-14,4
1396,g1547,204,[204  95  66  45   7],417,213,-14,4
1408,g0272,199,[199  77  73  70  12],431,232,-14,4
1410,g0370,198,[198  85  73  60  16],432,234,-14,4
1461,g0187,182,[182  11   4],379,197,-14,4
1619,g0740,140,[140  72  41  10   9],272,132,-14,4
1664,g1214,129,[129  78  44   6],263,134,-14,4
1666,g0603,129,[129  66  34  10],249,120,-14,4
1717,g0479,113,[113  60  29   7   3],212,99,-14,4
1729,g0270,110,[110  73  34  13],230,120,-14,4
1735,g0890,108,[108  58  29  10   6],211,103,-14,4
1750,g0368,103,[103  60  25  10   6],204,101,-14,4
1775,g1545,90,[90 45 31  8  5],179,89,-14,4
1859,g0186,69,[69 61  4],134,65,-14,4
241,g1206,400,[400 256 167  46  43],912,512,-14,3
916,g0181,400,[400  27],427,27,-14,3
1103,g1377,255,[255  50  22],327,72,-14,3
1201,g1209,244,[244  18],262,18,-14,3
1567,g1224,155,[155],155,0,-14,3
1574,g0378,153,[153],153,0,-14,3
1580,g0613,152,[152],152,0,-14,3
1606,g0489,144,[144],144,0,-14,3
1607,g0750,144,[144],144,0,-14,3
1615,g0280,142,[142],142,0,-14,3
1634,g0900,138,[138],138,0,-14,3
1669,g0195,129,[129  25],154,25,-14,3
1744,g1555,107,[107],107,0,-14,3
72,g1894,400,[400 335 247  68  20],1070,670,-14,2
89,g1843,400,[400 297 193  72  32],994,594,-14,2
113,g0256,400,[400 285 192  51  42],970,570,-14,2
138,g1787,400,[400 276 170  64  42],952,552,-14,2
143,g1526,400,[400 274 162  63  49],948,548,-14,2
147,g0349,400,[400 272 191  47  34],944,544,-14,2
151,g1656,400,[400 271 170  54  47],942,542,-14,2
162,g0460,400,[400 266 166  55  45],932,532,-14,2
188,g0721,400,[400 260 162  52  46],920,520,-14,2
246,g1724,400,[400 256 153  72  31],912,512,-14,2
273,g1938,400,[400 109],909,509,-14,2
441,g1368,400,[400 248 139  63  46],896,496,-14,2
458,g0871,400,[400 247 158  48  41],894,494,-14,2
474,g0584,400,[400 246 158  45  43],892,492,-14,2
542,g1034,400,[400 242 153  47  42],884,484,-14,2
686,g1941,400,[400 293],693,293,-14,2
703,g0261,400,[400 241],641,241,-14,2
718,g1897,400,[400 233],633,233,-14,2
736,g0359,400,[400 212],612,212,-14,2
755,g1846,400,[400 192],592,192,-14,2
767,g0594,400,[400 185],585,185,-14,2
773,g0470,400,[400 183],583,183,-14,2
780,g1659,400,[400 178],578,178,-14,2
788,g1727,400,[400 173],573,173,-14,2
797,g1790,400,[400 168],568,168,-14,2
807,g0731,400,[400 164],564,164,-14,2
814,g0881,400,[400 162],562,162,-14,2
822,g1044,400,[400 159],559,159,-14,2
877,g1536,400,[400 146],546,146,-14,2
884,g1378,400,[400 144],544,144,-14,2
1820,g1052,76,[76 29],181,105,-14,2
1853,g1386,69,[69 24  1],163,94,-14,2
1935,g1051,54,[54 29  4],87,33,-14,2
1977,g1385,49,[49 24  8],81,32,-14,2
1484,g1388,176,[176 110  17],303,127,-14,1
1526,g1054,164,[164  95  17],276,112,-14,1
1892,g1383,62,[62 21 20  6],109,47,-14,1
1933,g1049,54,[54 24 17  7],102,48,-14,1
15,g0179,400,[400 188  93  31],1112,712,-15,8
186,g0459,400,[400 120],920,520,-15,4
193,g0348,400,[400 119],919,519,-15,4
238,g0720,400,[400 112],912,512,-15,4
255,g0583,400,[400 110],910,510,-15,4
287,g1033,400,[400 107],907,507,-15,4
408,g0870,400,[400  98],898,498,-15,4
1177,g1204,245,[245  45  28],318,73,-15,4
1286,g0730,235,[235  49  17],301,66,-15,4
1288,g0880,235,[235  35  25],295,60,-15,4
1306,g1376,232,[232 112  78  63  11],496,264,-15,4
1322,g1042,228,[228 110  66  65  13],482,254,-15,4
1366,g0469,213,[213  41  18],272,59,-15,4
1375,g0593,210,[210  38   6],254,44,-15,4
1455,g0358,185,[185  35  14],234,49,-15,4
1545,g0260,159,[159  41   5],205,46,-15,4
1689,g1374,121,[121  63  35  16   5],240,119,-15,4
1708,g1040,115,[115  66  34   8   6],229,114,-15,4
434,g0255,400,[400  96],896,496,-15,3
440,g1367,400,[400  96],896,496,-15,3
459,g1032,400,[400 247 154  51  42],894,494,-15,3
475,g0869,400,[400 246 156  52  38],892,492,-15,3
598,g0582,400,[400 232 158  39  35],864,464,-15,3
604,g0719,400,[400 230 152  44  34],860,460,-15,3
635,g0458,400,[400 208 144  35  29],816,416,-15,3
647,g0347,400,[400 192 135  30  27],784,384,-15,3
658,g0254,400,[400 172 145  15  12],744,344,-15,3
956,g0180,373,[373  77  69  56],575,202,-15,3
990,g0257,290,[290   5],295,5,-15,3
1020,g0350,276,[276  29],305,29,-15,3
1038,g0585,268,[268  22],290,22,-15,3
1075,g0722,259,[259  30],289,30,-15,3
1142,g0461,250,[250  21],271,21,-15,3
1150,g1035,249,[249  23],272,23,-15,3
1151,g0872,249,[249  17],266,17,-15,3
1603,g1050,145,[145],145,0,-15,3
1620,g1384,140,[140],140,0,-15,3
207,g1893,400,[400 117],917,517,-15,2
279,g1366,400,[400 254 149  56  49],908,508,-15,2
320,g1655,400,[400 104],904,504,-15,2
356,g1723,400,[400 102],902,502,-15,2
368,g1842,400,[400 101],901,501,-15,2
397,g1786,400,[400  99],899,499,-15,2
471,g1525,400,[400  93],893,493,-15,2
562,g1195,400,[400 239 135  55  49],878,478,-15,2
600,g1722,400,[400 232 133  57  42],864,464,-15,2
609,g1654,400,[400 227 130  51  46],854,454,-15,2
615,g1524,400,[400 222 132  47  43],844,444,-15,2
636,g1785,400,[400 208 125  42  41],816,416,-15,2
663,g1841,400,[400 167 107  32  28],734,334,-15,2
734,g1892,400,[400 107  69  22  16],614,214,-15,2
849,g1205,400,[400 153],553,153,-15,2
1131,g1535,251,[251  45  26],322,71,-15,2
1263,g1369,238,[238  27],265,27,-15,2
1780,g0739,87,[87 32  1],207,120,-15,2
1788,g0602,83,[83 24  1],191,108,-15,2
1816,g0478,77,[77 23  1],178,101,-15,2
1830,g0889,75,[75 18  2],170,95,-15,2
1849,g1213,70,[70 24  2],166,96,-15,2
1851,g0367,70,[70 16  1],157,87,-15,2
1855,g0269,69,[69 21],159,90,-15,2
1886,g0738,63,[63 32  8],103,40,-15,2
1952,g1212,52,[52 24 11],87,35,-15,2
1955,g0477,52,[52 23  9],84,32,-15,2
1976,g0601,49,[49 24 10],83,34,-15,2
1980,g0268,49,[49 21  2],72,23,-15,2
2052,g0366,40,[40 16  2],58,18,-15,2
2069,g0888,37,[37 18  6],61,24,-15,2
964,g1939,335,[335   9],344,9,-15,1
976,g1895,297,[297  16],313,16,-15,1
1021,g1844,276,[276  24],300,24,-15,1
1025,g1657,274,[274  28],302,28,-15,1
1032,g1725,271,[271  23],294,23,-15,1
1098,g1788,256,[256  18],274,18,-15,1
1155,g1527,248,[248  23],271,23,-15,1
1313,g1789,232,[232  24],256,24,-15,1
1327,g1726,227,[227  26],253,26,-15,1
1339,g1658,222,[222  18],240,18,-15,1
1384,g1845,208,[208  21],229,21,-15,1
1429,g1215,191,[191 109  22],322,131,-15,1
1470,g0480,180,[180 103  15],298,118,-15,1
1490,g0741,174,[174  90  16],280,106,-15,1
1496,g0891,172,[172 101  21],294,122,-15,1
1499,g1546,171,[171  95  21],287,116,-15,1
1506,g0271,169,[169  77   5],251,82,-15,1
1512,g0604,167,[167  83   4],254,87,-15,1
1516,g1896,167,[167  16],183,16,-15,1
1521,g0369,166,[166  85  11],262,96,-15,1
1742,g1940,107,[107  16],123,16,-15,1
1864,g0599,67,[67 23 21 10],121,54,-15,1
1891,g0364,62,[62 31 22  1],116,54,-15,1
1901,g0736,60,[60 25 11],107,47,-15,1
1909,g0886,59,[59 21 16  6],102,43,-15,1
1913,g0266,58,[58  2],118,60,-15,1
1917,g1210,57,[57 26 17  5],105,48,-15,1
1921,g0475,56,[56 23  8],110,54,-15,1
2068,g1544,37,[37 15  2],91,54,-15,1
2085,g1543,34,[34 15  2],51,17,-15,1
2089,g1541,33,[33 14  5],57,24,-15,1
478,g1194,400,[400  92],892,492,-16,4
1207,g1030,243,[243  38  16],297,54,-16,4
1321,g1203,228,[228 101  77  76  15],497,269,-16,4
1325,g0729,227,[227 102  78  69  15],491,264,-16,4
1334,g0879,224,[224  96  77  67  12],476,252,-16,4
1336,g0468,223,[223 100  85  74  11],493,270,-16,4
1338,g0592,223,[223  88  81  62  19],473,250,-16,4
1370,g0259,210,[210  14   5],439,229,-16,4
1385,g0357,207,[207  87  73  72  14],453,246,-16,4
1402,g1534,202,[202  94  55  51  15],417,215,-16,4
1642,g1201,134,[134  77  50  17   7],285,151,-16,4
1665,g0727,129,[129  78  35   9   6],257,128,-16,4
1678,g0877,125,[125  67  38  11   3],244,119,-16,4
1703,g0590,116,[116  81  41   9   1],248,132,-16,4
1721,g0466,112,[112  74  34   9   4],233,121,-16,4
1736,g1532,108,[108  51  32   9   8],208,100,-16,4
1749,g0355,104,[104  72  31  11],218,114,-16,4
1758,g0258,100,[100  88   7],195,95,-16,4
164,g1193,400,[400 266 161  55  50],932,532,-16,3
917,g0253,400,[400  27],427,27,-16,3
1051,g1364,263,[263  52  25],340,77,-16,3
1223,g1196,242,[242  24],266,24,-16,3
1491,g0737,174,[174],174,0,-16,3
1527,g0600,164,[164],164,0,-16,3
1546,g0267,159,[159  43],202,43,-16,3
1566,g1211,155,[155],155,0,-16,3
1579,g0476,152,[152],152,0,-16,3
1591,g0365,149,[149],149,0,-16,3
1624,g0887,139,[139],139,0,-16,3
1691,g1542,121,[121],121,0,-16,3
68,g1837,400,[400 337 252  76   9],1074,674,-16,2
93,g0341,400,[400 294 198  59  37],988,588,-16,2
97,g1781,400,[400 293 208  60  25],986,586,-16,2
109,g0447,400,[400 287 176  60  51],974,574,-16,2
132,g1718,400,[400 277 178  67  32],954,554,-16,2
142,g0571,400,[400 274 156  67  51],948,548,-16,2
157,g1650,400,[400 269 179  50  40],938,538,-16,2
189,g1513,400,[400 260 170  51  39],920,520,-16,2
195,g0708,400,[400 259 158  55  46],918,518,-16,2
240,g1021,400,[400 256 149  55  52],912,512,-16,2
275,g0858,400,[400 254 150  62  42],908,508,-16,2
312,g1888,400,[400 105],905,505,-16,2
479,g1355,400,[400 246 152  51  43],892,492,-16,2
682,g1891,400,[400 299],699,299,-16,2
717,g1840,400,[400 233],633,233,-16,2
723,g0346,400,[400 228],628,228,-16,2
739,g0457,400,[400 208],608,208,-16,2
751,g1784,400,[400 194],594,194,-16,2
754,g0581,400,[400 192],592,192,-16,2
790,g0868,400,[400 170],570,170,-16,2
792,g1721,400,[400 170],570,170,-16,2
796,g0718,400,[400 168],568,168,-16,2
810,g1653,400,[400 163],563,163,-16,2
835,g1523,400,[400 156],556,156,-16,2
846,g1031,400,[400 154],554,154,-16,2
901,g1365,400,[400 134],534,134,-16,2
1837,g1039,74,[74 21  1],170,96,-16,2
1899,g1373,60,[60 19  1],140,80,-16,2
1988,g1038,48,[48 21  9],78,30,-16,2
1989,g1372,48,[48 19  9],76,28,-16,2
1426,g1375,193,[193 112  22],327,134,-16,1
1433,g1041,190,[190 110  12],312,122,-16,1
1914,g1370,58,[58 23 12  6],99,41,-16,1
1922,g1036,56,[56 25 15  6],102,46,-16,1
16,g0251,400,[400 188  88  36],1112,712,-17,8
297,g0857,400,[400 106],906,506,-17,4
346,g0570,400,[400 102],902,502,-17,4
424,g0707,400,[400  97],897,497,-17,4
502,g0446,400,[400  89],889,489,-17,4
555,g1020,400,[400  80],880,480,-17,4
1167,g1191,246,[246  54  28],328,82,-17,4
1215,g1029,242,[242 104  73  72  12],503,261,-17,4
1296,g1363,233,[233 114  74  63  12],496,263,-17,4
1314,g0717,231,[231  42  15],288,57,-17,4
1316,g0867,230,[230  46  15],291,61,-17,4
1398,g0580,204,[204  42  16],262,58,-17,4
1430,g0456,191,[191  33  20],244,53,-17,4
1508,g0345,169,[169  39   7],215,46,-17,4
1662,g1361,130,[130  63  36  13   8],250,120,-17,4
1676,g1027,126,[126  72  37   9   8],252,126,-17,4
355,g1354,400,[400 102],902,502,-17,3
412,g1019,400,[400 249 150  50  49],898,498,-17,3
468,g0340,400,[400  93],893,493,-17,3
489,g0856,400,[400 245 152  57  36],890,490,-17,3
587,g0706,400,[400 234 145  47  42],868,468,-17,3
624,g0569,400,[400 215 136  41  38],830,430,-17,3
648,g0445,400,[400 192 143  28  21],784,384,-17,3
680,g0339,400,[400 155 128  15  12],710,310,-17,3
955,g0252,373,[373  80  73  72],598,225,-17,3
999,g0342,285,[285   5],290,5,-17,3
1029,g0448,272,[272  27],299,27,-17,3
1041,g0572,266,[266  26],292,26,-17,3
1070,g0859,260,[260  27],287,27,-17,3
1165,g1022,247,[247  19],266,19,-17,3
1173,g0709,246,[246  19],265,19,-17,3
1585,g1037,151,[151],151,0,-17,3
1608,g1371,144,[144],144,0,-17,3
250,g1780,400,[400 111],911,511,-17,2
251,g1836,400,[400 111],911,511,-17,2
300,g1512,400,[400 106],906,506,-17,2
301,g1649,400,[400 106],906,506,-17,2
431,g1717,400,[400  97],897,497,-17,2
513,g1353,400,[400 244 161  47  36],888,488,-17,2
573,g1182,400,[400 237 147  48  42],874,474,-17,2
576,g1511,400,[400 237 151  46  40],874,474,-17,2
605,g1648,400,[400 230 134  59  37],860,460,-17,2
639,g1716,400,[400 206 123  51  32],812,412,-17,2
662,g1779,400,[400 167 102  35  30],734,334,-17,2
746,g1835,400,[400 101  56  29  16],602,202,-17,2
859,g1192,400,[400 151],551,151,-17,2
1238,g1522,241,[241  41  20],302,61,-17,2
1257,g1356,239,[239  25],264,25,-17,2
1810,g0876,78,[78 24  1],181,103,-17,2
1828,g0726,75,[75 23],173,98,-17,2
1846,g1200,71,[71 17  3],162,91,-17,2
1850,g0589,70,[70 20  1],161,91,-17,2
1856,g0465,69,[69 12  1],151,82,-17,2
1863,g0354,67,[67 17  1],152,85,-17,2
1953,g0875,52,[52 24 10],86,34,-17,2
1959,g0725,51,[51 23  9],83,32,-17,2
1978,g0588,49,[49 20  9],78,29,-17,2
1979,g1199,49,[49 17  8],74,25,-17,2
2003,g0353,47,[47 17  3],67,20,-17,2
2109,g0464,27,[27 12  3],42,15,-17,2
962,g1889,337,[337   4],341,4,-17,1
984,g1838,293,[293  10],303,10,-17,1
1018,g1782,277,[277  18],295,18,-17,1
1036,g1719,269,[269  25],294,25,-17,1
1067,g1651,260,[260  34],294,34,-17,1
1169,g1514,246,[246  27],273,27,-17,1
1273,g1652,237,[237  27],264,27,-17,1
1317,g1720,230,[230  36],266,36,-17,1
1389,g1783,206,[206  26],232,26,-17,1
1406,g0467,200,[200 100  17],317,117,-17,1
1425,g1202,194,[194 101  22],317,123,-17,1
1446,g0728,186,[186 102  13],301,115,-17,1
1452,g0591,185,[185  88  14],287,102,-17,1
1457,g0878,184,[184  96  12],292,108,-17,1
1480,g0356,177,[177  87   6],270,93,-17,1
1514,g1839,167,[167  24],191,24,-17,1
1557,g1533,156,[156  94  14],264,108,-17,1
1756,g1890,101,[101  16],117,16,-17,1
1862,g0723,68,[68 33 21  4],126,58,-17,1
1869,g0462,66,[66 33 29  3],131,65,-17,1
1876,g1197,65,[65 25 12  8],110,45,-17,1
1907,g0873,59,[59 23 15  8],105,46,-17,1
1916,g0351,57,[57  2],116,59,-17,1
1920,g0586,56,[56 37 24  7],124,68,-17,1
1985,g1531,48,[48 19  1],116,68,-17,1
2021,g1528,45,[45 18  7  4],74,29,-17,1
2047,g1530,40,[40 19  3],62,22,-17,1
425,g1181,400,[400  97],897,497,-18,4
1193,g1017,244,[244  41  19],304,60,-18,4
1234,g0716,241,[241  96  83  77  19],516,275,-18,4
1250,g0866,239,[239  91  83  71  13],497,258,-18,4
1280,g1190,236,[236 102  86  62  19],505,269,-18,4
1349,g0579,218,[218  82  81  66  19],466,248,-18,4
1358,g0344,214,[214  22  12],462,248,-18,4
1360,g0455,214,[214  81  77  66  10],448,234,-18,4
1367,g1521,211,[211 105  53  52  15],436,225,-18,4
1599,g1188,146,[146  86  46  16   9],303,157,-18,4
1628,g0864,138,[138  83  54  15   3],293,155,-18,4
1677,g0714,125,[125  77  36  12   5],255,130,-18,4
1686,g0453,122,[122  81  35  11   5],254,132,-18,4
1692,g0577,119,[119  81  36  14   7],257,138,-18,4
1738,g1519,108,[108  53  27  10   4],202,94,-18,4
1753,g0343,102,[102  80  10],192,90,-18,4
477,g1180,400,[400 246 155  50  41],892,492,-18,3
920,g0338,400,[400  24],424,24,-18,3
1093,g1183,256,[256  34],290,34,-18,3
1218,g1351,242,[242  39  30],311,69,-18,3
1503,g0874,170,[170],170,0,-18,3
1509,g1198,169,[169],169,0,-18,3
1533,g0587,162,[162],162,0,-18,3
1581,g0724,152,[152],152,0,-18,3
1584,g0352,151,[151  32],183,32,-18,3
1596,g0463,148,[148],148,0,-18,3
1695,g1529,119,[119],119,0,-18,3
78,g1775,400,[400 331 247  68  16],1062,662,-18,2
104,g0439,400,[400 290 188  61  41],980,580,-18,2
106,g1712,400,[400 289 200  63  26],978,578,-18,2
120,g0558,400,[400 280 182  54  44],960,560,-18,2
152,g0695,400,[400 270 163  62  45],940,540,-18,2
156,g1644,400,[400 269 180  62  27],938,538,-18,2
201,g1500,400,[400 259 161  56  42],918,518,-18,2
359,g1831,400,[400 102],902,502,-18,2
